n_tokens_title,n_tokens_content,n_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_avg_avg,self_reference_avg_sharess,is_weekend,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,LDA_00,LDA_01,LDA_02,LDA_03,global_subjectivity,global_sentiment_polarity,rate_positive_words,avg_positive_polarity,avg_negative_polarity,title_subjectivity,title_sentiment_polarity,media_per_100_words,shares
0.7624880505641506,-0.1714300008756998,0.5090951074191554,-0.6733879973812869,-0.7441401748023174,-0.4377056636557502,-0.5891361607674789,0.18541303888467,-0.6371719055686379,-0.6570381587790548,-0.13830182870577107,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,2.3098479436907606,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,2.5942222806445097,-0.4915452150235067,-0.6490089908387155,-0.6460975384272245,0.12690113353832322,0.5908035924140327,0.7317844316104928,-0.543703303733306,0.45298320087505933,-0.2522058816111232,0.26473375207242744,-0.08954857514409453,877
1.2365951854824355,0.518757520634958,-0.40028884318957575,-0.09349282338668294,1.256750319384045,-0.4377056636557502,0.4278172375351273,0.10196645801400243,0.9344901625963496,0.13760354925372573,0.9224851181721744,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,2.1020439476618775,-0.5201261456947744,0.22750997204901036,-0.5419710985574252,0.39303926496442104,-0.6836529704039842,0.7019156732353106,0.37153462162792555,0.06273174944059183,0.14247133259432465,0.6153025626654915,-0.8691198542628712,-0.2684694830936509,-0.08988131588539564,11200
1.2365951854824355,-0.08139041348663656,0.2391396194109138,-0.6733879973812869,0.5783765047266881,-0.4377056636557502,0.4278172375351273,-0.5123104886644096,1.4583775186513455,-0.12136387652752822,0.4970169750892339,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,2.1020439476618775,-0.5201261456947744,-0.6247426789751371,0.6476842967477128,-0.6961243077857989,-0.6912275446056301,0.5002504885121413,1.3054491655267157,0.8291985021315429,0.6258759158144116,0.5798339234935055,0.7833282867677156,0.8068983861452543,-0.08794150546896853,2100
0.7624880505641506,-4.669142263221614,-3.8559478882915026,-2.659128575091843,-1.7445854218954986,-1.1496383002362849,0.4278172375351273,-5.351658922516194,0.4106028065413538,0.8216398094160086,-2.0319102648099316,-0.3867738698364779,-0.2344917088502839,2.1455434953548167,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,-0.6068011644748387,1.659526898624737,-0.6784940478263587,0.655354021298505,-3.7804143570422526,-1.2296225765980482,-3.5769148415376524,-3.377390686141797,2.0272331943988884,0.7292481657899461,0.6553692773005888,0.5039372337872035,1100
-1.608047624027274,0.4434253696514851,-0.2007254919029878,0.6820908216061179,1.0640194667806797,0.8490092912415268,-0.5891361607674789,-0.224802390407091,1.4583775186513455,0.00039868281496874893,0.13010411257970902,2.5854900705230803,4.264543104329845,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,-0.09452192590449503,-0.5486946539353703,-0.6961488194434513,-0.009732788410773085,0.5371067086236647,-0.37472530057799647,-0.3489929780417188,-0.08003658725764418,-0.08694551590594259,2.215450008995869,-0.2684694830936509,-0.08594129016401234,3000
0.7624880505641506,0.3955983868908703,-0.04280687396818192,0.29941857202652433,-0.7441401748023174,0.27422697292478454,0.4278172375351273,0.5047964144889585,1.4583775186513455,-0.4444301880263622,0.154489559501201,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,1.9226105210769966,-0.6258050619336126,-0.5520634867119001,1.1156554568968953,-0.6912211074798227,-0.06674863188318218,-0.335864640859379,-0.49810893369495446,-0.5649476268566905,0.682017189870378,2.215450008995869,-3.279499516965597,-0.08759149936732312,614
0.2883809156458657,-0.21051875280104007,0.5466785023789147,0.40677407836566865,1.426750979439309,-1.1496383002362849,0.4278172375351273,-0.1607274992187459,-0.6371719055686379,0.5800789154525752,0.26199491434730393,-0.3867738698364779,-0.2344917088502839,2.1455434953548167,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,-0.5747285533985524,3.2904734189524762,-0.6487237972340978,-0.6458584287105135,0.21026412981425122,0.22705692271118286,0.8614777207672893,-0.689898529261377,0.6611484892771626,2.215450008995869,0.6724774024913323,-0.08944514179011671,1800
-0.18572621927241925,-0.4338323499558534,0.7312894074821943,-1.8039166578567893,-0.7441401748023174,-0.4377056636557502,-0.5891361607674789,0.5062256548534156,-1.6849466176786296,0.7287513095349962,0.5995853950667827,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,2.3098479436907606,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,2.340680001898002,-0.41588504902825746,-0.5900430251000895,-0.5896867662453749,-0.3106942472333858,0.7058105189584528,0.7942293486086104,-0.22503146486380982,0.8563034471516948,0.36470809104062496,-1.0212269915616374,-0.08874564103532756,2300
0.7624880505641506,0.43205458689447584,0.25335027466641613,2.1919971769883033,-0.15891722122809487,-0.4377056636557502,-0.5891361607674789,0.6575477427498605,-1.6849466176786296,0.21492770947165693,0.051805608144945114,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,-0.5117206089699733,-0.41542155032703554,1.1788698570176264,0.25619059306585446,0.028095405339907363,-1.912486674916815,-0.6045367922352559,-0.28925064941081996,-1.8016403594521806,2.215450008995869,-2.1503632542636173,-0.09063916732079898,1900
-0.18572621927241925,1.398415724206024,-1.3882988715010178,0.5055315708723411,-0.15891722122809487,1.1071347638030962,0.4278172375351273,-0.15103278492907662,1.4583775186513455,0.5499651502719661,0.39899521502049823,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,-0.6257724624659172,0.8220871984056267,-0.6961832305286918,1.3304498357653483,0.6557532776230177,0.15873422757709668,-0.0046349344147016,0.7397584767244609,-0.2771190409228936,-0.8691198542628712,-0.2684694830936509,-0.08905248267474314,8300
-1.133940489108989,0.3489506592693735,0.06242711110046996,0.7617190938483706,-1.7445854218954986,-0.4377056636557502,-0.5891361607674789,0.2654419382052584,0.4106028065413538,-1.72726299688746,-2.0319102648099316,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,1.9226105210769966,1.3510940326860097,-0.529333191604705,0.5957799503737429,-0.6742835634915557,-0.024800055425252595,-0.8176296182465681,-0.5507380945125093,-0.29360895896502176,0.3443384927308414,-0.6634818633788524,-0.2684694830936509,-0.09053352301065948,618
0.2883809156458657,-0.6759336237946976,0.8990008940977092,-0.9487047406217362,-0.15891722122809487,-0.4377056636557502,0.4278172375351273,0.12672366325663761,-0.6371719055686379,0.7756029052097038,0.28575298970209795,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,-0.5750952047064364,0.3022448147843724,-0.6490048227624328,1.582654429509422,0.7982459383393085,0.5405255989544682,0.16978017859071298,0.4175982386500103,1.636923278649824,-0.8691198542628712,-0.2684694830936509,-0.08386089206700999,1100
-0.18572621927241925,1.129708325442822,-0.6220357816927572,0.40677407836566865,-0.15891722122809487,-0.4377056636557502,1.0226968405230978,0.6600128707760594,-1.1610592616236337,-0.4954536928714406,0.07456514349775241,2.5854900705230803,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,1.9226105210769966,-0.549741849142599,-0.4612834426671243,2.204895012010199,-0.6235340320431095,-0.8433427121141267,-0.8886735843498353,-0.8770904887988664,-0.25396693358855343,0.38326189526818466,0.36470809104062496,-1.0212269915616374,-0.09040559928160725,1500
-1.133940489108989,-0.4727020292830674,0.9567918168434707,-0.4484378388693849,-0.15891722122809487,-1.1496383002362849,1.0226968405230978,0.36210105602642784,-0.11328454951364206,-0.4907545227706021,0.4093282754684058,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,4.000670185143348,-0.47572744666556993,-0.5201261456947744,-0.5888803565668492,-0.5131548760192827,-0.6654621339807464,2.234589103049729,0.18057246146206193,0.1977449565055394,0.7942293486086104,-0.3519170594776499,-0.29294241588548275,-0.8691198542628712,-0.2684694830936509,-0.08560982856948551,3300
-0.6598333541907042,0.1472866718504149,0.32578621865786234,0.1818239198537669,-0.7441401748023174,-0.4377056636557502,-0.5891361607674789,0.2876846594077956,-0.6371719055686379,-0.7180177850286518,0.6542574048709617,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,1.9226105210769966,-0.5750895640480609,-0.4894645066363953,-0.05758894847268061,1.6036610643419051,0.3781134660601605,0.43311832927312405,0.5444496806004027,0.8715442822848453,-0.18452299484320836,-0.8691198542628712,-0.2684694830936509,-0.09022603813645369,1100
1.7107023204007206,0.41273317603484233,0.055648866938083894,1.03703583708882,-0.15891722122809487,1.4848255048072339,-0.5891361607674789,-0.06282119449764313,0.4106028065413538,0.46291394357987437,0.2536455582408281,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,-0.43292893055209664,-0.24995812044530463,2.1020439476618775,-0.5201261456947744,0.48374992286010843,-0.5264492549423544,-0.6776088491623454,-0.6743018199335777,0.4394573364634097,0.8950917228837941,0.28809686343449775,0.9564312525986626,-0.6538242030649262,-0.8691198542628712,-0.2684694830936509,-0.07984115072849868,547
-1.133940489108989,-0.16871033216573605,0.12379514482008988,-0.09349282338668294,-1.7445854218954986,-0.4377056636557502,-0.5891361607674789,0.08143007388067884,0.9344901625963496,-0.5003104865277958,-2.0319102648099316,-0.3867738698364779,-0.2344917088502839,2.1455434953548167,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,-0.6169258763552211,2.859887847967954,-0.6882686367792583,-0.6835938714437874,0.6310826608783097,-0.6078165789992711,0.07204030849872062,-1.0128240436034366,-0.3624193510067338,-0.8691198542628712,-0.2684694830936509,-0.08955558371529118,47
2.1848094553190056,-0.08382599958498316,0.25604913806257557,0.051829062882966674,0.5783765047266881,-0.4377056636557502,-0.5891361607674789,-0.06136063276170796,-1.1610592616236337,-0.2839948089408231,0.8896278276329909,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,2.3098479436907606,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,1.6848234986658706,-0.4612806728161422,0.12015159422353575,-0.6235336149099858,0.017037613823607325,0.8646152857773153,0.35711492959555785,0.6968706065831728,0.6091071671746853,0.13336535129621938,0.515652921559247,-0.08976267082052598,2600
1.7107023204007206,-0.26993101147729215,0.15466853608086711,-0.2582451898396955,0.25630507229086386,0.27422697292478454,-0.5891361607674789,-0.35760007811222544,-1.1610592616236337,0.25524343286146167,0.4892995438031381,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,2.3098479436907606,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,0.21140942272341012,-0.4612814129869698,-0.6254243103256991,-0.6235338925430383,0.23389306128986767,0.20687517979022377,0.9191191826153371,-0.692530100522485,0.8129356787316626,-0.8691198542628712,-0.2684694830936509,-0.08464333888618927,1100
0.7624880505641506,0.17767890549814336,0.0840347455292376,0.051829062882966674,0.25630507229086386,-1.1496383002362849,0.4278172375351273,-0.19113348924548534,-1.1610592616236337,0.5058630976770506,0.17706829782161296,-0.3867738698364779,-0.2344917088502839,2.1455434953548167,-0.43292893055209664,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,-0.5497457936831903,-0.4557379492398868,-0.6251210891539425,2.079811648760484,0.461577347783655,1.0280518582875344,1.068986983418164,0.5453398013300751,-2.0710209209662893,0.9610582646029531,-0.36883715088950786,-0.09027752857129882,978
-0.6598333541907042,0.6081950406700137,0.3484766512504093,0.5969667273953577,0.8415280258650862,0.5034180903072929,0.4278172375351273,0.12847643196604625,1.4583775186513455,-0.29112524145753615,0.3120159387802325,-0.3867738698364779,-0.2344917088502839,-0.4660823712803018,2.3098479436907606,-0.24995812044530463,-0.47572744666556993,-0.5201261456947744,0.717995046326078,-0.5520773026232587,-0.021372255102731413,-0.69122810305913,0.5576439240312613,0.10565615043610434,-0.6321440187007294,0.9414083876054764,-0.3317255916388834,-0.8691198542628712,-0.2684694830936509,-0.0877677494520172,779
